Ticker,31-Jan-22,30-Apr-22,31-Jul-22,31-Oct-22,31-Jan-23,30-Apr-23,31-Jul-23,31-Oct-23,31-Jan-24,30-Apr-24,31-Jul-24,31-Jan-25,30-Apr-25,31-Jul-25,31-Oct-25
KMT,-34.431,-25.883,-42.187,-13.444,-0.665,2.438,4.165,-15.842,4.605,-11.095,30.071,17.89367584,18.21118315,11.41087037,7.605934185
KMX,-28.177,-23.556,-48.089,-44.769,-24.818,-17.613,7.134,10.976,7.106,-9.748,9.317,42.56733802,62.88017963,65.48845622,55.5045196
KN,-12.618,-1.14,-39.145,-11.951,-11.692,-5.611,5.464,-10.233,1.852,1.5,33.753,-13.75912585,-57.84227061,-42.45695192,-39.12987681
KNDI,-51.572,-53.05,-24.762,-19.58,33.766,44.882,6.329,4.348,17.399,-2.820292502,8.072972464,14.03707498,21.76531391,26.57135992,29.39005081
KNOP,-12.698,-9.893,-23.459,-66.562,-70.428,-68.507,-61.297,-2.637,4.631,52.59,-0.532696962,103.0078355,52.87693526,75.14028677,27.46180835
KNSA,-36.525,-13.407,-10.962,26.7304,46.121,61.677,20.468,64.992,51.988,37.09,45.862,81.83902455,46.39299764,37.21255847,30.87827061
KNSL,33.657,29.655,64.955,50.04,45.775,60.289,56.693,60.517,43.151,-0.349,7.555,74.19869324,43.09188707,50.27911177,49.86992141
KNTE,-62.882,-26.475,-62.685,-54.966,-58.517,-80.195,-86.379,-43.041,-41.933,-47.51899393,-32.0666573,41.88306071,7.988666272,24.77874174,14.37801894
KNTK,2.146,22.531,3.774,42.49161935,42.49161935,42.49161935,42.49161935,10.748,52.483,16.743,67.611,114.8318262,69.32056142,64.72780586,59.83050992
KNX,4.175,9.448,-20.142,10.967,13.564,9.741,2.495,-0.549,2.599,-8.321,9.427,2.798769767,38.20355616,26.53773114,4.991489842
KO,4.660115823,4.657547088,5.978,-3.982,-3.989,-0.905,-6.314,1.505,6.938,7.031,20.956,19.35747088,25.76818341,14.14704934,7.36192548
KOD,-93.836,-87.313,-94.286,-44.57,-3.303,-72.436,-71.471,7.347,7.779,-15.282,176.042,22.47142649,-9.193728124,-33.90433498,-43.91617748
KODK,-28.239,-17.127,-19.519,-19.048,-30.02,-12.167,-34.798,46.765,-12.052,-6.262,48.248,-114.095066,-669.4165393,-142.7215096,-403.6391825
KOP,-36.761,-24.498,-13.944,22.257,37.236,64.595,36.81,62.085,29.759,-7.396,-1.82,24.28218738,-25.13030281,-17.54069496,10.39774833
KOPN,-77.883,-75.13,-85.022,-51.675,-24.099,-31.288,55.637,116.832,4.658,-46.914,-50.205,-16.11330171,42.373625,55.55742905,62.57231882
KOS,115.493,175.234,104.469,61.934,3.595,24.448,-3.552,-26.811,-25.175,-36.289,-48.725,-60.1197104,-73.77152133,-46.76862202,-45.09495307
KOSS,-65.808,-55.438,-58.035,-28.754,-39.103,-56.446,-59.941,-54.248,41.646,133.046,158.824,128.6425809,161.4885604,130.1856504,113.7690993
KPLT,-82.976,-54.403,-82.519,-57.213,-53.138,-45.49,-43.223,-53.757,-41.786,-30.668,-40.934,-36.646176,-50.68719135,-51.81788693,-52.3245532
KPRX,-88.71,-90.607,-90.313,-86.176,-86.099,-91.376,-88.991,-82.337,-83.333,-33.598,-39.599,-164.0964164,-100.256118,-114.3292937,-127.1831501
KPTI,-20.519,-23.609,-42.821,-65.833,-58.902,-60.486,-83.238,-67.324,-48.152,-53.073,11.17,-35.95916038,3.960632401,-18.14114666,-48.79137406
KR,48.083,23.565,15.486,4.193,-13.247,-4.768,-2.03,-4.067,9.972,8.214,19.581,42.90064401,23.84016044,26.63427046,27.55670717
KRC,7.143,-22.556,-36.825,-40.745,-60.027,-35.142,-35.165,-12.676,3.363,0.313,48.276,54.57330241,30.37168618,24.05540228,19.41455681
KREF,-23.43638759,-12.617,-25.177,-25.177,-43.553,-31.925,-40.035,-25.835,-20.761,-20.738,15.187,-21.21983674,-12.08690726,-11.39016331,-11.66480537
KRG,2.026,-3.227,-4.523,-2.143,-5.866,19.454,3.221,-0.839,5.848,4.315,1.460463907,3.088395184,0.02683135,-2.264941112,-0.699251172
KRKR,-65.198,-31.992,-13.333,16.294,4.119,-36.176,-43.932,-62.306,-52.714,-65.754,-36.94102053,-55.40445086,-48.32531834,-46.91602216,-45.63986475
KRMD,-20.455,-26.944,-18.085,26.183,45,-9.886,-5.195,-47,-6.422,-10.127,46.119,-12.44349421,55.77989873,64.08331227,59.75167132
KRNT,-58.662,-79.022,-85.577,-71.586,-47.356,-18.422,-28.905,-24.657,2.748,-22.582,78.941,32.1135386,44.01866245,37.52249944,33.44350312
KRNY,-8.352,-11.178,-33.14,-24.31,-38.963,-37.075,-19.74,-36.552,-22.1,-7.027,-3.784,-28.42321513,-2.398486113,-2.082270327,-4.496587118
KRO,-12.261,32.553,-32.323,-24.341,-42.608,-47.35,-22.175,-20.715,19.06,10.281,77.534,116.7824398,64.92308472,40.74582065,14.88514594
KRON,-79.575,-72.188,-85.099,-78.632,-63.8,-69.898,-51.3694,-20,-29.002,-31.902,16.402,-39.61437387,-19.14650429,-31.38409943,-39.19853999
KROS,15.20520042,18.44148167,18.44148167,18.44148167,-9.844,22.041,-37.198,14.751,30.517,12.321,109.688,61.49985446,-11.58983966,-7.771198143,29.13704201
KRP,42.833,56.651,33.834,1.986,-8.834,-7.957,-15.545,-3.392,-1.887,3.032,1.147,11.39454622,6.92965885,6.418802548,5.73706218
KRRO,-83.851,-76.019,-68.245,-69.694,-71.438,-65.785,-45.418,192.761,57.127,6.269,16.717,238.2199462,56.01654585,36.63283727,23.49247691
KRT,-11.842,-23.544,-34.998,-26.7,-12.179,11.616,59.058,78.213,52.749,17.035,34.943,115.6306743,32.59092657,28.32831775,27.57125127
KRTX,6.514,104.728,39.555,93.124,73.677,-22.555,-23.965,66.726,26.47,44.99470249,62.06309828,85.67302492,78.92331493,80.40530355,79.57736431
KRUS,85.963,40.228,39.50461738,39.50461738,14.67,57.579,-21.274,54.143,36.312,-31.413,61.409,97.42917384,56.03768595,65.25873959,72.23563691
KRYS,-25.209,36.266,58.994,22.958,77.861,31.687,32.953,100.921,27.961,66.538,64.643,-128.9745742,592.9223334,-1492.130395,3843.947302
KSCP,56.305,-61.196,-50.829,-82.323,-85.625,-60.282,-73.82,-42.934,-56.558,-79.504,-34.134,-48.6757849,-29.25742124,-26.350109,-26.0923871
KSS,-115.4102654,-168.1608305,-168.1608305,-36.26,-62.85,-56.314,-6.098,-26.258,-102.129,24.847,-23.086,-525.864036,-867.5962687,-372.8406447,272.3532596
KTB,-29.27,-29.167,-35.678,7.329,-2.652,20.362,30.725,12.066,56.296,50.648,72.606,151.3714791,69.07265706,50.10533635,32.50621195
KTCC,32.737,-26.27,-33.436,-0.475,3.1341,19.488,-22.745,-35.229,10.719,32.102,54.45,16.24674928,29.48253371,22.79590681,14.54861679
KTOS,-38.77,-44.485,-53.608,-29.675,-15.749,-4.12,-4.378502547,121.391,-4.378502547,-4.378502547,-8.773951178,30.75652749,9.631533831,-19.15708679,-13.19795882
KTTA,56.305,18.872,-58.915,-73.214,-59.807,-52.062,-70.755,-3.333,-46.706,-61.088,-41.74958894,-46.29271422,-46.10215206,-46.59192348,-47.46381384
KULR,-37.745,-26.126,-49.6,-71.545,-39.37,-34.146,-84.074,14.429,-22.035,-75.833,64.452,-17.03854222,5.105286595,0.579845923,-1.760501478
KURA,-41.4,-17.686,-15.116,-17.546,-21.843,-28.647,-45.075,80.881,60.638,77.695,111.045,167.9289996,68.44104924,55.13638269,46.57907559
KVHI,-47.137,-28.269,-3.714,6.524,45.139,-26.478,-56.182,-53.112,-34.108,-23.283,1.806,-47.39785361,3.842613647,3.914030434,5.713481477
KW,9.195,-6.058,-31.728,-24.363,-32.544,-15.916,-22.166,-44.748,-27.923,-36.579,-8.981,-39.14595332,-3.974275521,-2.40035532,-1.176062858
KWR,-31.625,-39.177,-40.546,11.014,14.416,33.823,-6.269,3.34,17.032,-19.444,4.509,86.23130171,241.9589915,6.66481281,32.49356351
KYMR,-39.287,-49,-51.566,-15.709,5.466,-21.318,-60.931,22.105,93.186,68.802,282.202,268.2569219,143.1705567,71.96920518,32.73370952
KZR,11.968,66.838,-6.83,-66.166,-52.899,-78.996,-89.939,-83.591,-66.201,-71.698,2.969,-75.9515788,2.97001148,-3.883712162,-7.347265874
L,5.356,3.728,-0.14,1.619,-2.339,12.579,10.365,16.032,21.247,25.874,21.58,41.05377056,7.652775625,6.434522743,6.592489999
LAAC,84.171,68.94,-20.811,-22.65402115,-22.65402115,-22.65402115,-22.65402115,-76.104,-77.165,-86.128,-44.975,-101.4536694,6.026540688,20.95891722,31.75989265
LAB,-50.585,-73.709,-79.849,-38.123,-37.081,41.667,113.291,18.483,48.73,-35.714,13.568,141.084399,86.15029998,103.8541122,73.78082435
LABP,-94.27,-90.426,-98.073,-85.572,-55.481,-62.037,41.852,195.341,353.134,134.1846716,175.4688908,1237.378716,550.2032043,531.4436405,516.156063
LAD,-25.92,-30.795,-34.843,-20.725,-23.021,15.688,14.651,12.792,22.195,-5.685,40.578,55.14642089,32.24771151,29.12406919,26.87505095
LADR,-6.667,2.802,-11.083,1.928,-16.184,-3.918,-6.654,-8.512,2.981,8.156,13.353,15.45935033,-15.55388834,-0.778552405,-7.804793527
LAKE,-37.281,-31.479,-45.063,-30.561,-25.932,-32.192,5.636,14.371,31.887,79.56,54.362,69.58256241,10.4884508,4.533028201,3.615852188
LAMR,4.464,-7.851,-26.947,-9.521,-9.404,-8.41,3.842,8.059,19.256,27.176,39.503,45.36798969,19.32585804,18.41349577,16.78626249
LANC,-25.502,-5.326,20.853,20.375,54.338,-2.284,-14.498,9.569,0.925,5.99,3.648,3.124107119,19.59599975,21.02817119,22.62426264
LAND,39.802,10.345,-20.096,-37.212,-49.211,-34.915,-27.108,-24.43,-16.746,-17.19,-5.923,9.088156295,224.7244652,-21.59918958,-400.7108709
LARK,-0.28,-4.931,-7.013,-19.472,-18.06,-13.711,-24.505,-0.578,0.535,-0.402,25.149,17.25455388,14.59208354,11.89522972,9.498104327
LASR,-50.777,-57.453,-66.644,-31.718,-4.135,-7.07,-7.576,18.509,2.362,-7.946,22.732,-4.474044196,-1.051981193,7.02798506,3.057567184
LAUR,-12.628,-22.977,10.968,2.389,-1.253,11.092,4.762,9.583,15.75,15.582,31.245,22.23860013,2.926938534,2.87503808,2.579691517
LAW,66.71041802,-76.627,-81.272,-81.014,-77.005,-36.411,66.71041802,66.71041802,66.71041802,66.71041802,9.075,-38.58368082,-146.3425214,129.2954304,1065.988952
LAZ,-24.811,-19.852,-22.551,6.94,-10.565,-7.216,-23.919,4.246,22.084,37.977,85.814,35.60018964,-3.822918053,0.3718281,-36.92713576
LAZR,-47.423,-50.523,-64.757,-41.002,-46.223,-21.244,-59.613,-73.408,-73.892,-86.125,-72.364,-130.5986044,-35.21923303,-28.98509358,-21.47133571
LBAI,-20.032,-5.602,-3.547,6.707,-17.101,-5.488,-34.667,-40.571,-17.828,-12.87156163,-2.388510745,9.41338368,21.05343808,26.95909446,11.53236001
LBPH,1367.736227,638.4024055,638.4024055,20.504,105.411,111.582,31.463,261.217,555.366,339.519,1009.091,1579.326491,2370.544564,3695.923974,5732.10673
LBRDA,-32.106,-34.38,-51.135,-36.112,-25.932,-21.068,6.439,-34.807,-9.225,-30.025,11.345,12.76355684,93.9168937,103.2922,102.4951539
LBRT,39.402,41.806,14.971,35.765,-17.781,6.159,32.301,26.472,27.533,46.61,-12.566,66.21921183,13.24989476,21.1332643,25.56882181
LBTYA,-18.571,-18.881,-41.951,-26.475,-14.534,-8.477,-8.578,-6.815,2.747,-1.675,32.455,9.572640184,16.32180216,12.23101223,9.665732365
LC,12.897,-49.492,-78.019,-43.625,-59.377,-39.727,-50.967,-11.663,75.231,36.114,186.982,330.6472025,264.8732831,154.4767803,-245.9386263
LCID,-20.698,-5.122,-69.92,-68.496,-59.098,-68.823,-68.148,-65.279,-64.838,-53.198,-48.372,-85.20878258,-28.64421579,-29.95617021,-29.28169679
LCII,-25.147,-15.5,-26.972,-7.497,-1.833,2.646,6.011,6.781,4.346,-10.584,4.464,16.75937558,20.79215982,22.30932413,21.89514569
LCNB,-8.932,-8.942,1.208,-12.88,-6.58,3.402,-14.497,-0.508,0.284,-16.263,14.096,15.47338667,18.04682422,8.698850277,-4.799740418
LCTX,-45.622,-40.613,-43.644,4.286,19.492,-9.032,-19.549,-22.603,-98.596,-37.518,-17.29,-485.5825516,-997.0210579,-895.8317217,-1796.221629
LCUT,-23.338,-45.988,-63.221,-56.187,-57.058,-6.497110094,-6.497110094,-6.497110094,-6.497110094,-6.497110094,-1.087,48.91026368,56.65525866,44.91163654,31.43074018
LCW,-1.472890702,4.401483701,-0.3,4.049,6.122,6.3,7.523,6.518,6.363,4.296,-1.588890702,7.178086627,-4.034249619,-13.71886333,-31.48379407
LDI,-82.701,-79.628,-78.852,-58.756,-21.519,1.923,-6.623,19.553,35.957,8.491,96.454,95.94680313,415.7282506,430.6238524,428.7943502
LDOS,13.55208216,-2.176,10.816,12.722,-21.371,-0.498,-4.278,27.328,50.106,46.009,87.51,144.5658912,51.8671571,29.97433526,12.45532928
LDTC,1.553,2.591,2.875,1.173,2.752,6.97,-61.956,-58.929,-39.441,-13.093,-10.80023084,-70.19942414,5.669615144,2.416147839,-18.11107135
LDWY,-11.41217669,-18.08200348,-18.08200348,7.277,11.262,-26.948,-21.92,-32.166,-34.861,-42.074,-11.41217669,-51.19878163,0.132465248,9.676281596,15.49948624
LE,-27.994,-60.682,-62.379,-59.261,-51.036,-33.97,-34.188,-9.441,41.853,57.711,85.325,185.6795563,-288.2550195,-981.8156563,-1117.894447
LEA,-10.0564936,-31.119,-8.441,-40.142,-16.57023322,-4.628,-0.578,-3.482,-12.286,-21.808,-26.437,-16.78133219,-11.86439177,4.93635736,16.56109844
LECO,4.79,0.567,-0.349,28.23,20.582,44.794,23.415,55.222,32.289,3.868,11.519,54.91835729,17.61589621,18.81239943,19.54187104
LEDS,-17.676,-76.588,-65.23,-56.83,-38.706,-9.69,-52.991,-27.646,-24.345,-42.489,-34.45932244,11.08990494,4.486093974,-40.25756274,-32.52775559
LEE,-18.9227401,-18.94880099,-18.94880099,-47.926,-49.773,-33.936,-48.803,-43.616,-24.591,-25.176,-18.9227401,28.57377078,26.18229438,29.57692494,28.83437964
LEG,-19.23412325,-33.99256351,-33.99256351,-33.99256351,-11.863,-27.257,-26.725,-39.895,-49.599,-57.206,-48.431,-98.07734942,-2.859058495,21.98677279,49.50705324
LEGH,-8.395,-1.886,-32.141,46.04,32.565,29.878,13.051,27.674,26.93,18.206,45.691,27.08028462,26.85216852,22.1260574,19.12754005
LEGN,43.059,32.723,11.0923,24.578,36.515,33.873,-43.226,35.813,-2.32,-16.505,-33.587,9.709937583,35.64036864,42.52895811,39.60656532
LEN,-20.4,-26.423,-13.65,7.065,26.114,67.976,38.71,48.35,59.703,19.599,66.72,116.863205,39.14768955,31.33613506,26.24395385
LENZ,56.305,-81.979,-72.362,-64.732,35.526,-36.272,-30.303,20.576,4.554,32.693,100.186,-59.55654766,-44.02929713,-15.81247741,-5.52672306
LESL,-29.2,-29.072,-35.319,-54.631,-59.3979797,-44.399,-119.375,-53.271,-74.293,-53.598,-50.43014267,-100.821797,-53.12136893,-53.30339217,-53.29366557
LEU,16.363,67.82,-63.886,20.781,12.98,8.892,56.94,-4.713,36.112,0.118,116.347,39.089,29.3745,29.3745,29.3745
LEV,-62.545,-61.708,-71.898,-71.867,-64.412,-56.32,-46.491,-30.806,-66.682,-69.362,-68.852,-128.2618391,-61.90760793,-59.08155289,-59.73798292
LEVI,-22.422,-41.393,-34.282,-18.799,-21.999,-13.285,-17.075,-4.545,24.827,62.474,59.425,61.96886245,25.75053112,18.53295579,14.97627208
LEXX,35.76604862,45.64539082,45.64539082,-39.696,-32.298,-70.323,-49.59,-45.683,48.369,236.957,35.76604862,170.4823327,132.9079539,105.3276216,71.68891071
LFLY,-47.242,-78.112,-91.176,-95.4,-92.966,-84.22,-64.889,-57.469,-83.452,-71.134,-76.741,-146.2605547,-69.13745407,-67.66904706,-66.9570775
LFMD,-83.399,-57.432,-58.4,-56.386,-13.27,16.19,244.231,467.857,513.4,46.721,-28.352,2333.752754,2620.203292,-1239.061127,-7485.942088
LFST,-7.209549629,-32.878,-52.695,-39.435,41.681,2.545,14.342,50.432,8.99,-26.427,31.959,-18.9099951,7.252667132,12.55321105,0.965625526
LFT,-30.749,-37.349,-46.517,-33.663,-35.521,-16.538,-7.442,9.95,16.429,17.512,23.116,71.97451788,32.57468632,35.73353678,19.81966148
LFUS,-3.956,-4.884,-0.035,-19.948,-0.9197,1.121,9.793,-8.521,4.842,0.983,11.408,14.26989744,30.02484915,36.01326608,41.48312551
LFVN,-52.064,-39.162,-44.165,-39.297,-27.273,22.328,92.328,46.851,79.355,71.068,78.542,165.0157176,54.17955727,45.90897146,39.29950082
LFWD,-45.901,-33.121,-35.542,-25.992,-34.899,-32.912,-25.301,22.002,71.371,-36.828,-52.409,553.6764567,1214.173319,1830.772404,2427.35549
LGF.B,-44.304,-21.818,-46.066,-43.558,-0.93,-29.845,31.155,-4.952269481,-4.952269481,-4.952269481,-6.541316375,41.01762209,35.54191415,29.28376895,25.12715315
LGIH,-43.271,-34.672,-31.996,-19.213,16.263,31.068,2.272,11.16,21.845,-14.47,17.617,83.42108362,190.2092533,266.921229,333.1366555
LGL,-13.849,28.253,-59.539,-63.15,-54.225,-65.217,-4.762,56.627,16.802,9.583,31.511,73.06841577,50.39090099,5.048741333,-16.90151937
LGMK,-84.8,-80.37,-79.682,-91.766,-86.93,-38.72970888,-38.72970888,-38.72970888,-38.72970888,-38.72970888,-91.323,-36.63817393,34.38272784,71.51852382,58.31083345
LGND,-35.769,-7.528,-53.944,-28.73,-4.665,-31.133,-21.887,9.994,35.073,31.957,121.907,99.5992806,74.81644716,57.74825061,44.65245212
LGO,-53.143,-48.97,-52.223,-49.301,-31.873,-49.664,-60.766,-72.759,-48.798,-47.861,-3.256,-58.48364332,-3.018489869,-17.88599876,-27.62599318
LGVN,-69.64312539,52.564,-77.149,-57.313,-58.75,-45.042,-51.263,-79.762,-90.264,-92.018,-88.083,-185.4154734,-108.9279367,-122.1788002,-136.353517
LH,-12.172,-3.206711486,-3.206711486,-3.206711486,-3.206711486,-16.558,-10.963,-9.981,-2.538,9.65,15.104,-2.481198378,1.299853282,-3.42776976,1.462928585
LHX,5.345261474,36.303,11.513,-10.004,-15.978,-15.589,-30.649,0.799,9.418,13.255,47.903,40.79120603,29.30809117,25.38903824,9.904485332
LI,62.445,12.16,-38.747,-9.511,-23.874,30.928,78.267,28.173,-5.507,-58.245,-33.572,-78.5930948,-26.02672947,-9.695153375,-3.348848345
LICY,-4.656,-11,-26.515,-71.114,-36.096,-29.167,-87.691,-54.3317,-94.58,-91.978,-90.52,-173.5432149,-83.6061079,-83.68591181,-82.2501863
LIDR,-50.849,-66.343,-85.774,-90.888,-95.77,-86.783,-76.264,-90.519,-97.703,-89.655,-80.866,-162.1338045,-85.27627572,-85.59026975,-85.43086763
LII,-28.136,-28.336,-25.2,-4.092,17.268,51.963,57.335,70.11,69.689,51.812,70.266,116.6453457,37.8403318,31.05798607,27.23572281
LILA,-32.489,-41.794,-35.625,-18.542,-12.917,3.357363175,3.357363175,3.357363175,3.357363175,19.762,62.754,52.5130104,29.68587158,10.22574977,-1.35571974
LIN,5.698,-3.403,-8.127,18.8,16.71,29.536,26.277,29.517,27.198,18.036,23.177,36.64315943,23.38203151,22.61031293,21.49875902
LINC,-14.227,-2.155,-6.925,-20,-0.805,26.432,23.531,60.948,72.684,41.463,77.895,156.679609,37.47891313,20.74122032,12.57576141
LINK,-20.795,-12.153,2.829,-13.367,-8.123,5.339,26.968,41.934,3.311,-32.496,-26.893,5.013389342,47.1785856,48.63706823,46.39369296
LIQT,-87.929,-90.452,-92.158,-80.658,-54.085,-2.012,10.179,-17.436,-26.591,-37.467,-57.437,-55.37364061,-16.80069334,-24.60626116,8.604102022
LITB,-58.947,-38.065,2.362,15.044,13.675,41.667,-1.538,-45.256,-14.333,-59.547,-38.78667321,-6.989764733,-63.79818812,-102.1424812,-135.1110628
LITE,-2.008,31.155,5.148,-63.397,-7.2916,-48.615,-68.964,-24.403,-3.459,6.036,95.591,19.60258856,41.81766912,-52.49707919,-24.05490113
LIVE,-16.998,-6.12,-22.909,4.409,-17.665,-9.556,4.727,-27.3,-9.418,-23.736,19.30595889,8.776735525,64.24808489,99.76094392,118.4365601
LIVN,-13.632,-26.813,-46.271,-37.981,-36.301,-6.392,3.817,14.211,3.147,-17.921,-11.71182878,22.01793215,-6.766648244,-2.609223689,0.307584114
LIXT,-65.346,-66.794,-74.188,-47.321,-34.778,-68.69,-42.596,-72.013,-41.48,-17.557,-40.636,-7.387972723,84.83927277,115.6189234,134.993532
LKFN,12.326,11.169,13.002,-8.086,-29.616,-26.055,-40.076,-12.261,2.786,12.065,36.847,46.19379678,27.06634069,21.89133922,14.93267526
LKQ,8.388,7.484,-5.644,17.198,8.612,0.786,-18.598,-7.87,-17.802,-29.374,-13.502,-38.2565727,-3.459970156,5.640184221,0.094011718
LLAP,-60.08282393,-53.99,-72.222,-66.947,-59.043,-72.748,-74.109,-13.376,-60.445,-46.281,-52.83182392,-95.71134447,-52.93128317,-51.81114369,-50.74581239
LLFLQ,-43.222,-50.125,-57.617,-69.021,-76.659,-66.366,-61.617,-51.693,-68.143,-63.73573896,-50.846695,-92.89438963,-31.59704828,-22.27546449,-14.97043727
LLY,59.835,19.454,40.936,38.085,33.622,70.575,64.584,126.672,84.972,62.061,45.932,140.0066356,32.81349033,26.80275379,22.17686241
LMAT,-16.968,-6.268,-15.425,5.898,62.224,7.269,12.423,2.721367544,2.721367544,2.721367544,3.532636697,-7.075710378,-24.43687853,9.57326435,1.036981153
LMB,-37.952,-42.105,-5,91.69,186,392.692,293.947,265.614,256.421,103.509,159.82,322.9436834,130.615619,121.1581675,113.2709615
LMFA,-65.6,-71.304,-88.202,-72.727,-19.38,-52.386,-49.989,-26.709,-707.875,-18.854,-477.5280585,-3391.43515,-1796.096408,-319.3214085,-1690.627768
LMND,-68.506,-65.606,-70.798,-35.806,-22.744,-39.061,-5.767,0.77,6.091,5.254,37.24,38.10771491,3.958841144,-7.231318025,-11.69237863
LMNR,-22.132,-44.045,-23.526,-16.583,9.82,44.855,25.373,43.961,43.939,23.619,65.344,60.48137331,51.01853602,31.54600819,1.307888944
LMT,17.206,6.067,30.108,18.762,10.474,15.659,2.151,-4.38,11.061,11.025,30.796,11.11458135,14.4899488,11.73445957,3.222978264
LNC,-13.965,-28.249,-51.497,-50.981,-65.859,-40.455,-33.62,-21.526,9.686,21.564,50.303,81.85219576,41.52167541,32.46299065,22.23343628
LNG,83.909,67.769,67.709,26.422,2.044,14.362,-0.073,-2.558,9.548,9.385,8.173,27.99983898,37.61476828,42.95192343,47.80312444
LNN,-14.571,-22.784,8.24,16.597,-8.45,-12.912,-21.909,-18.918,-7.259,11.939,1.052,-2.805586755,16.5987712,19.34866553,19.16126103
LNSR,2.699,-24.321,-44.722,-47.665,-68.188,-41.966,-43.216,48.615,61.156,7.258,203.982,192.265679,58.44297275,9.282104454,-3.76527894
LNT,3.648,0.789,-6.097,-7.671,-6.291,-16.286,-3.549,-8.289,0.951,11.326,12.994,9.507171194,16.34165323,15.30821702,12.13832706
LNTH,190.127,163.754,117.967,74.321,42.84,2.555,3.514,-7.058,36.016,43.485,46.67,126.9283834,-269.9821504,175.9496346,10.37483583
LNW,-8.575,-24.739,-33.037,9.844,25.535,35.112,46.007,52.414,49.18,41.251,31.292,89.00642299,27.91147688,31.47265182,32.24330832
LNZA,-36.90645804,0.254,1.34,-61.42,-42.87051848,-37.456,-58.291,-14.133,-52.697,-78.768,-58.537,-68.99718478,-40.13252957,-40.42772028,-40.03033054
LOAN,-0.515,-13.355,-14.08,-6.169,-11.379,-9.174,-14.153,-12.546,-0.217,4.848,16.052,13.67082664,14.44693102,11.99589137,11.25131697
LOB,-32.461,-32.841,-68.363,-42.957,-52.224,-4.246,4.088,11.807,26.317,6.49,32.768,106.9946048,42.06975278,39.48020065,37.64560874
LOCL,-56.80880895,-64.487,-55.308,-89.526,-90.427,-92.068,-91.158,-71.917,-61.924,-19.506,-22.333,-74.56386164,-18.78604321,-21.1291891,-25.69285717
LOCO,-39.718,-49.594,-29.419,-6.098467692,-6.098467692,-6.098467692,-19.744,-19.519,7.004,15.111,36.219,22.95270829,15.72261479,14.94761205,12.46443882
LOGC,-85.179,-82.146,-87.673,-71.86,-85.04,-83.373,-77.626,-57.743,-16.85,-35.68,50.237,103.0852943,265.8984903,475.3202063,806.7427572
LOGI,-41.315,-48.831,-39.193,-26.989,0.178511808,0.178511808,0.178511808,0.178511808,0.178511808,23.55,5.816,63.83689657,-1.812174806,30.42433674,36.29805958
LOOP,-37.177,-56.182,-69.712,-76.54,-46.998,-33.61,-5.435,41.313,3.984,-36.25,-45.69,103.5748419,43.98142746,49.40393912,54.66532494
LOPE,-11.103,4.818,4.28,44.62,24.127,14.116,39.447,13.866,29.879,36.157,31.486,44.19959924,33.89101741,27.84024743,20.17074308
LOT,0.307,1.651,2.354,-34.57,4.898,7.208,-6.756058037,-32.323,-6.756058037,-6.756058037,-7.452639169,-12.92613167,1.96372087,-6.123169574,-19.89194299
LOVE,-12.251,-61.024,-54.599,-76.841,-48.015,-50.168,-38.234,24.067,8.023,47.944,45.216,19.31386232,53.68419061,55.69067645,55.40578289
LOW,-3.469903028,4.521828199,2.582,-16.471,-16.287,4.291,9.172,-5.26,10.771,5.659,7.147,43.61428199,-3.59762972,-7.90762762,-6.879772938
LPA,-1.517,1.443,1.585,4.397,4.004,4.675,5.342,-28.893,5.265,-1.068,-30.104,81.63814848,-18.71018692,-6.352087445,15.20145464
LPCN,-41.765,-44.577,-68.582,-79.498,-64.015,-59.717,-60.154,-30.566,9.006,-12.375,124.498,92.35207135,-118.6980225,-216.1095995,-235.0006991
LPG,23.81,23.74,38.631,81.46,36.199,74.09,105.892,72.378,67.076,40.68,-25.625,135.0422122,-28.48391122,51.11469594,63.101808
LPL,-31.405,-27.514,-36.395,-9.984,-14.307,-18.182,-6.137,-30.503,-27.018,-22.027,-35.192,-50.06675467,-13.98670235,-10.06160055,-8.016400137
LPLA,23.201,60.124,52.69,33.689,2.632,6.311,-13.55,5.599,14.963,-4.954,22.029,74.34381213,-12.05727632,3.615479496,-41.14402596
LPRO,-60.354,-70.49,-76.602,-66.011,-33.168,-27.039,-14.203,3.531,-17.078,-30.905,-0.338,-33.51666877,11.35517668,13.84243078,16.13385409
